Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
4QB6QmKzV4Z1VH12uiMcSkvVuMhx6dptr3d9KwCCmVLetXEmPVbuyAvmPdw1aMece62CdegJexMBt4XqgJ9Vb11y,1750962957,2025-06-26T18:35:57,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88430448,88430449,So11111111111111111111111111111111111111111,9,1.0
4DccZtLkSjTQTYoQjRBSPqRWMHUfHiJy13VndfyMmaNhi1earAvVP89PBoy3FgP4RQsUV5ubDqi3pxmmAjBs79W3,1750962957,2025-06-26T18:35:57,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88430447,88430448,So11111111111111111111111111111111111111111,9,1.0
4fpf22UT1fdRYfTg7zgDSdRTJZEaD6tDgCReUvqvrTbnYg1JrrXngiLPmcN9whCRbrGqiBq3HT7RHNbMJHU34g3Y,1750962957,2025-06-26T18:35:57,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88430446,88430447,So11111111111111111111111111111111111111111,9,1.0
4wxJ1x5Zs9LA2hH1FruJ6kXZtNZh8sL2BP1WZi2B2LvXyGYpu3m4hkgHEKEnXHGVeuZMALmvpyBdHmgW4keqpRT5,1750962957,2025-06-26T18:35:57,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88430445,88430446,So11111111111111111111111111111111111111111,9,1.0
2VLkQNMocZ3tUgVhQsL3v4EMadDCnY2RuwzuYDQYDNipo1ghuNhS7dUiDDsMPUNvvCxvdftMo4W1FTDESvCxyqeU,1750962957,2025-06-26T18:35:57,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88430444,88430445,So11111111111111111111111111111111111111111,9,1.0
4Qedery8VCYPPcJSzzXbvSkvrqyqz14nR2Vcu3ryVryfGAV1CcDuq4LFzo4DiJ5fuXuXjMZUcf4ukYC8w1fcy1ZK,1750962955,2025-06-26T18:35:55,0.000009486,BbSwwm55Twizp6DCHonyCrYH6S7TaAjDteMNZNSq6PVq,dec,1,1,0,59vnzEJNGdDbpMeScsjXFCU6V7FtqLRMQmx7dATXEM44,0,1.0
4Qedery8VCYPPcJSzzXbvSkvrqyqz14nR2Vcu3ryVryfGAV1CcDuq4LFzo4DiJ5fuXuXjMZUcf4ukYC8w1fcy1ZK,1750962955,2025-06-26T18:35:55,0.000009486,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,9486,88439930,88430444,So11111111111111111111111111111111111111111,9,1.0
a7DzahwF9UwsUCnGYhV1zBMUv2nYb5npXK7hbXV8dPpdkykuRQAZzeLoQfDvpCz7AkbPaF8bARbZxu7vFcarLSS,1750962955,2025-06-26T18:35:55,0.000009543,3H4WsADnJHywq49q86jKFd2cxM5J7FUJq5o65iLWddtu,dec,1,1,0,9JcXrezXsEwzvyjKST49GTx4PPrKnYKMf44Kvmuxd4Eb,0,1.0
a7DzahwF9UwsUCnGYhV1zBMUv2nYb5npXK7hbXV8dPpdkykuRQAZzeLoQfDvpCz7AkbPaF8bARbZxu7vFcarLSS,1750962955,2025-06-26T18:35:55,0.000009543,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,9543,88449473,88439930,So11111111111111111111111111111111111111111,9,1.0
5dY1BcpmWnT7SMqmh5w9KGXuDcP24NE5i8zzRLVj6ZZiRUysF2GBNxAcPiHypH7Gc5eYNGXym9S1ZD2sSNmP5y51,1750955746,2025-06-26T16:35:46,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88449472,88449473,So11111111111111111111111111111111111111111,9,1.0
541vMGVdzyDLB6G3aVakLLvynFH2tcmudRfTJGRb5LbTSisLJqzAkmJTidXmNN3nE4rH97v6F3QJf6RXxVMheAB,1750955745,2025-06-26T16:35:45,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88449471,88449472,So11111111111111111111111111111111111111111,9,1.0
zfDwjQjuevjSwG4peta4BrbC6SeHuhuoCfjRcszAqeBqRBnL92cJpeaeKnVpQaw9sEzHaaSeaFjiFAHB8g56Snk,1750955745,2025-06-26T16:35:45,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88449470,88449471,So11111111111111111111111111111111111111111,9,1.0
2AkqnDGsL5Z9aoMxrrnn2ac7UXYCLtoX54vqyJUrFxZ8u8x3yQPZpSUSuQBhdLZGWPaEQNnmPMf1jAz9HXFtvNwe,1750955745,2025-06-26T16:35:45,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88449469,88449470,So11111111111111111111111111111111111111111,9,1.0
jfyc24ihCD2FJehzDqPKUkhiXLznT2G2bYApVCQSXG2KkugBVhftWt5Lm8T45xnWN2M7CaPEQ59mzVss7KoDY1s,1750955745,2025-06-26T16:35:45,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88449468,88449469,So11111111111111111111111111111111111111111,9,1.0
2A1HRAWprwkb9qjDMxXvdrkHVgRjt7L91X52CxscejJVD6hfqu2YPQz9rUoUndzd6msAP9QK1Gjk2zTf9pioGbMT,1750955744,2025-06-26T16:35:44,0.000009298,EdLZCmzzwHCgqnSgsaRrCUdRkMx7ztuEB7j5iTH6p82L,dec,1,1,0,Ds4KcwoRYftTH3Sos1Jv6iUekRL3UWhSEcXyuxQDMEoY,0,1.0
2A1HRAWprwkb9qjDMxXvdrkHVgRjt7L91X52CxscejJVD6hfqu2YPQz9rUoUndzd6msAP9QK1Gjk2zTf9pioGbMT,1750955744,2025-06-26T16:35:44,0.000009298,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,9298,88458766,88449468,So11111111111111111111111111111111111111111,9,1.0
4ACtgcGC723YbxrhkmrmuQsQWb4dxtgyoU9o3E8dbkxxKHzkU6g95QrJX9RvvNvLKQnXXSKBmHes4HANvtxrmF7W,1750955744,2025-06-26T16:35:44,0.000009563,FNm2rzwDpNQE7L4vR3f8dxVw4JF4BNqwdQP3jawEjqxD,dec,1,1,0,DEq9ybpmz3tKFZaJU3j8djkeyfmoeLayy4v6pqeKjSs2,0,1.0
4ACtgcGC723YbxrhkmrmuQsQWb4dxtgyoU9o3E8dbkxxKHzkU6g95QrJX9RvvNvLKQnXXSKBmHes4HANvtxrmF7W,1750955744,2025-06-26T16:35:44,0.000009563,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,9563,88468329,88458766,So11111111111111111111111111111111111111111,9,1.0
2pgPgzDqsV5BPx8Ye4LPtU2C9yxo78V9rmf3dArGQaAFqxbhB4xbDtvzN72ZaEUHbPbfUB3j8xXUtPXMhb9YsL1S,1750943941,2025-06-26T13:19:01,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88468328,88468329,So11111111111111111111111111111111111111111,9,1.0
4YUEc5NNk5WZAjxyxZm5WJGn9r3dqA1LHH79fF1vqvFQi3v13C35HpMTwTRjTJqJYJkftvCKpkxd6HfZhSFkchZ1,1750943926,2025-06-26T13:18:46,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88468327,88468328,So11111111111111111111111111111111111111111,9,1.0
34vtKmu9Q8dsMq7zy8E5xVMMqR7b1uCKWsctSvqcRHP6ArxdGTfWz9hfSYu4J88hjvFRoWCoA4MuQvb3YMFza3bE,1750943905,2025-06-26T13:18:25,0.000026508,AXqGkEjuvzV8EMtLcwRB6VVePk5vrQJvdCu4boALwGC2,dec,1,1,0,4tbMNAE8hLyHVQ8HibkMMETfBt9LKissaYYMCvpKPujW,0,1.0
34vtKmu9Q8dsMq7zy8E5xVMMqR7b1uCKWsctSvqcRHP6ArxdGTfWz9hfSYu4J88hjvFRoWCoA4MuQvb3YMFza3bE,1750943905,2025-06-26T13:18:25,0.000026508,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,26508,88494835,88468327,So11111111111111111111111111111111111111111,9,1.0
3sMg8oHFukTrAkX5oJ33D1tjqmUsKf37SR3GrMof8RgQvLnTvyHYK1oU5RmDjGyyJZz8bwZ8FBsNAQYdnRDARWRx,1750908354,2025-06-26T03:25:54,0.000025683,6F2N5PpXEAcGMcDisELDeiJTgq5oZNteCvBw2s8edeKY,inc,1,0,1,H35uMKg4c8nb5sqiHKUUkU69FadVyqjkX64a72PgvHYU,0,1.0
2FckuQhAuYgRELdRCHQgqzsyAvKfAR97cyRjWa5uiCZUSt3Z8n7PqLEXhoMkbEMDhpbHgo4bvpaq7uSnctEiE5Vf,1750908354,2025-06-26T03:25:54,0.000025683,HC3bS9YebMW1zyCNJhugVgcHwd4P7juxy2yq3aMyCh6j,inc,1,0,1,3fLREqbW1FsrhxQrCcEZygE6Bu6QVV1EjRTtkHqYBGJZ,0,1.0
3pMmXk9XirTh7ubEVz7ComHp2HhWN12AJG7S86YYATuJgHpW9Lskk3ZMBBhfLtihbK66BhfwNyaNaCYvMAS5Uoha,1750908354,2025-06-26T03:25:54,0.000025683,Ai3TFCecKN9pN2uX6fBHfFXPkYJGN8Vvwrt94FHg4ihB,inc,1,0,1,C17hjd2CvF81o3YSyJMvyEHMBrvyiWASJXuCUhUK8FE4,0,1.0
28knQQBdZkhNECKDJJunDE2y1rg4e8QVgsZ4QjWPjgpL3wg9nNd52z2zrnMUxQdA4NFZ49qZom148MoB7NTdHzWt,1750908354,2025-06-26T03:25:54,0.000025958,FPtAAjmfnWJii94Ew1WfGTvkU6FKqgXSko2uX8F55Yat,inc,1,0,1,AvxGZmZKdiUY3tbEQNJx6rnhBrtqyMtZgvP2tmGtZqZW,0,1.0
M8XKq3YYoF65saq2PUieLrPEhPeGwU4D4gbVoNt6un2FEkd5jpcstTY6aGowGYb5iosk99VAggWrzeg3mgnfAfB,1750908354,2025-06-26T03:25:54,0.000025958,8CxTeJ9Lg89aHuuFVGFakU1vC2FHFDo5pY4c4Trr2rA1,inc,1,0,1,BWrwKqUj3ADFFzChvxB2nmQFn2GTP4vg7LkRaPreiNxq,0,1.0
VwDf98FSty2ZYTRteNq8kaDsvhYtncLgiXhfdktKeszEnscr2vMANXih9XW6hzezNxzkfqa2Q1zAPUzv8DD7saL,1750908354,2025-06-26T03:25:54,0.000026233,7RmVPtggDjMGZQfcAFu5YWDDGsQn6ax77B61fzrxi8fZ,inc,1,0,1,2KvruAZairNZ1AYGZmezEqEkvNhrYGeydTS1zVMZUjke,0,1.0
4v7y5VYfyzzDQgBXZaqyv7KP5uM2Y4TNFmCp2m5zbJiVt6LfpNMqs4kqTbYWmXnvCnkW4DUq1LfG5kXwe1MwKyqK,1750908354,2025-06-26T03:25:54,0.000026233,515Ar3PwvCSLJw5QNrWXR6wWQmpWFNJDQcjv6824AFv8,inc,1,0,1,uQ8obva3pWfTyYdYm2wyBuvhNsgjsnenJoCAJT3mvFK,0,1.0
3UFJDU7zyW94R6KsY9nAgaSYz1N2daW7Gb77JkWDK8VkH9S73TisvA1ktqfxbZfKuFkmoksYL1zpUPwwVq1GKUGR,1750908354,2025-06-26T03:25:54,0.000026233,AXqGkEjuvzV8EMtLcwRB6VVePk5vrQJvdCu4boALwGC2,inc,1,0,1,4tbMNAE8hLyHVQ8HibkMMETfBt9LKissaYYMCvpKPujW,0,1.0
YjGm7ZciJ2MqdBaScG9wWusgt5nE4YDQF9W3cbh9nSkw1cjexnoTYr6aU31d73LtqyngAjycjJqmBUMmYAdfenD,1750908354,2025-06-26T03:25:54,0.000026508,GH4KxE6DyiWfZmBP1FdzR6u3P2ETZHR5MfRJ5fei1rvJ,inc,1,0,1,7GVFu2uvtwMfEd7eav6eQQo7Pc6hWMrQ3ztH7dyueiBx,0,1.0
2Ja2HbHnjfrzXMJTz3uENfakfTr5zGQ5LdjLm98yxEuQKSJnZXs8KJXjTkjEsPRW83h3C1QimLhPM3cs2Ha6wS3v,1750908354,2025-06-26T03:25:54,0.000027058,8rv5D8aDvLhiEvYbzrGLytT35SHVzY5ywgG1FQzAqFsS,inc,1,0,1,FtEp7NKGWaQEB55ARms1PqjzaUmzZVZJvo783RgeG1Eb,0,1.0
1gJmMETA26fPhrZxJgG7wMs71ULeFRfuEqDBmdgo2ypw8iPYBF2Dg9yQuhTHHsgsP1SSG7Tx4LYgt3Bnz3dkmpt,1750908354,2025-06-26T03:25:54,0.000027333,7ceXtmLyVjsnVnaM2t35vNfLZNCUHiY6mfmHXA62Pu5Q,inc,1,0,1,6wyMyASer1KtDcQiSosEcxaCLLQf8hFWkRxrgSHL59iF,0,1.0
5qEqJ8yAXP88qLNE36Gsm1DLCwuLU18hXZWNEEckZsdRGYyxzXgVzZqTk3XiBZqsY31vY8BU9AeSqimRWoyFvdyX,1750908354,2025-06-26T03:25:54,0.000027333,EdLZCmzzwHCgqnSgsaRrCUdRkMx7ztuEB7j5iTH6p82L,inc,1,0,1,Ds4KcwoRYftTH3Sos1Jv6iUekRL3UWhSEcXyuxQDMEoY,0,1.0
3PawqRpUKsnJF8QQ9KCg55nxQ7DzhCTWLJ8DvnLsSPUwPheCMa4nkdYMcKjdcgZy65Y3LBj6DxV8dtevg56h9w9y,1750908354,2025-06-26T03:25:54,0.000028157,5b7NYjUKq9stUgcPLxh6MF5VfBVQ74Nk495VJgUQnHKk,inc,1,0,1,DsvtFUxnn6nJFFmmrfvQxPZeVhvR5CYwQQjLFxdfpswE,0,1.0
65dt5MwBwjufH3Vgjks2nNaokjbT3fWw1dP2A89qBdTjxy38vZwXp8vPSwGhmaETn3E531NZzUAQtFt9svG29FKA,1750908354,2025-06-26T03:25:54,0.000028432,28Rwdf9RZT5595fEX2pd7wXwJosyZ4b4iGu8JSXcRSua,inc,1,0,1,ogUBUNkWpT5mU6ee6sr1ChGZczgcE2e6FMF7jGqjKFX,0,1.0
5yQVAK5e4ifuWXKjZ8xSjZETBJX1EJTAPWhVBLsE7qe3UFUF8Hkh1DvXjdyvSCdLXPTSbSwrqcWwN3pVSBfqpSwq,1750908354,2025-06-26T03:25:54,0.000028707,FNm2rzwDpNQE7L4vR3f8dxVw4JF4BNqwdQP3jawEjqxD,inc,1,0,1,DEq9ybpmz3tKFZaJU3j8djkeyfmoeLayy4v6pqeKjSs2,0,1.0
Z8HPwUviQNPJcg6zYRhef22c8yKD3xUb65QSwpT6cao2MwR1qWcbb82QJizAwTaXoECAaRofVpfeFdvEvTdA96c,1750908354,2025-06-26T03:25:54,0.000026233,Gw3bpnEDL2gkujxXT9p5Q3kRsFNXNJN8npXVmVYbLkV6,inc,1,0,1,DSaKTu4KnEM3BTzh2fiNoyM6DRXJwHsfbr3ziBjxcceW,0,1.0
66fiPdMpHnY6uUVz2jcnjhJmucnLEuHYfFhfAJadYKnJjTpWnRYgoYQU3rCJW5HhVmfLKtmxLBXSpHQb4cvJKR2m,1750908354,2025-06-26T03:25:54,0.000026783,3H4WsADnJHywq49q86jKFd2cxM5J7FUJq5o65iLWddtu,inc,1,0,1,9JcXrezXsEwzvyjKST49GTx4PPrKnYKMf44Kvmuxd4Eb,0,1.0
3oWZnzUgHz2p5ALkEEBnkYabU1P4HWtnB356tbpSZ3L16rYGd93gTs36ZtPH7D7FWLWpx3vcmp32uEcv83MT9NpH,1750908354,2025-06-26T03:25:54,0.000027882,HLHsrpFNUuZ9ADx3FsGjx9FaWT7c2F1ShMqhtaiyrNAE,inc,1,0,1,7s445MuEX5v2DBCh9nWHhNKvPYqGqKXZogd8TQVG57as,0,1.0
5LmYuVViX6jDNyuSEmdHPAtfTZqtLn3pSSPd97CRzMBzBYUDUAJhH5kuKKwP3Xt62w2HA4du6hvPyoRMEEqd6G61,1750908354,2025-06-26T03:25:54,0.000026233,BbSwwm55Twizp6DCHonyCrYH6S7TaAjDteMNZNSq6PVq,inc,1,0,1,59vnzEJNGdDbpMeScsjXFCU6V7FtqLRMQmx7dATXEM44,0,1.0
46NWjYEdCUYoqPzrkE2E8sjNjg5jULgCu7ZD8oN1hL2TBSeuGSmyTjWty87NwX4r74oJYoYMxGoBGMTBr1RoiK8T,1750908354,2025-06-26T03:25:54,0.000026233,GBdkixTmWFR2QrzQ6ccqMrnAZAMueRS3mJ44Wh78aRze,inc,1,0,1,85FyXJhsQcSZaP7yjdT9SJRJGrwpSc51Uwe2De946pmB,0,1.0
2gtxLSfksPtnL33LBv5LhFghmv5aS4KVgZcUzhmzcJsDgxHV6LRS1bfvD9puRip4u7rGEo1BgsaHg9zhNcoq7xFu,1750382818,2025-06-20T01:26:58,0.00000503,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88494825,88494835,So11111111111111111111111111111111111111111,9,1.0
4JZzTWF5J4NSN9wMKeYAztgRFeF67L93fMZDJnpHzVS3iecMCT7e21LTeVpMaMv8SCmUe6SqFxKJPZaKtK2jNDNG,1750382818,2025-06-20T01:26:58,0.00000503,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88494815,88494825,So11111111111111111111111111111111111111111,9,1.0
4dsMmhdgP9JcHjK75GZdrn6H68qwo8MkBjeb87tNh98hrr2nbuUMpWiCq7D94Ge8Bp2T7JWiVZRzW3yhW8rvYgGe,1750382817,2025-06-20T01:26:57,0.00000503,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88494805,88494815,So11111111111111111111111111111111111111111,9,1.0
4bacgk1DocTjwEJXeS3BimkPecvpQyq6H6WKqaWjjcGPfDABRiNsLMkt2DuuSKgsT1HmHGu12i7MJm9n9W9Y9UkA,1750382702,2025-06-20T01:25:02,0.000005024,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88494795,88494805,So11111111111111111111111111111111111111111,9,1.0
op9cCvMYsKTwK3eys46vHQ2d237URcxAX85QJ231rMepsXHNGR9cebv5VLKD4kNkmcUuYkN4MaZaJL4Jo6CwaYY,1750382702,2025-06-20T01:25:02,0.000005024,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88494785,88494795,So11111111111111111111111111111111111111111,9,1.0
4B89BXgaAWtgm3MGCDUzvn84DD9NxeoVuE1fkPrTRUA3McY62jigR8tps1cdxKH77yt2omFrxtiVeQo5Va1EBznt,1750382694,2025-06-20T01:24:54,0.000005024,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88494775,88494785,So11111111111111111111111111111111111111111,9,1.0
2zAGDPcurAVj13rJygxUk6nReQu9hYAzesXmuiPcUPzNLxqKLCjR7M3VhAdpuKSHP3KB2ZJUQYNnT3ry8M7qvvh3,1750382650,2025-06-20T01:24:10,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88494774,88494775,So11111111111111111111111111111111111111111,9,1.0
4aSYut7h69SCtWuNobVZZBnUpNGisZrQrB62HanRTY5ws9nDaXrEkCq28BNCpm7inrmMx1CzDFQLWLuqEsNbG8GE,1750382618,2025-06-20T01:23:38,0.000026233,Bj6MQgCbZzLavz3BzK4EX9phCnQ8gixsV3kzoXtk98Za,dec,1,1,0,A3wdx5AYcEFPam8bGXb5MwiJKpWXb9rCkxkk2u6Ewqeg,0,1.0
4aSYut7h69SCtWuNobVZZBnUpNGisZrQrB62HanRTY5ws9nDaXrEkCq28BNCpm7inrmMx1CzDFQLWLuqEsNbG8GE,1750382618,2025-06-20T01:23:38,0.000026233,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,26233,88521007,88494774,So11111111111111111111111111111111111111111,9,1.0
64FcTfJYYxXiiVJ3RMQgVCop9bQUY1yhNuah7RDFn4UQHd4TXk9T5zbqFvLCa7axJPZAASMTHrvySteagmrZ4fcr,1750382403,2025-06-20T01:20:03,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88521006,88521007,So11111111111111111111111111111111111111111,9,1.0
2aGuRWUD9L9BgdLe1kYi8ixKjeKqSjN938KQ9DpKAJJdYcD5wXAdqka5sp5xGEgALN6ahyRu5ezPXt9PH24Kj63H,1750382307,2025-06-20T01:18:27,0.00000503,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88520996,88521006,So11111111111111111111111111111111111111111,9,1.0
5fcTdv5nwXjDSbdZPfQte3riNi7PREX15tkopZhFVBYVwddqbrSoJVTJ4YS8xeQo5fkNB27ur5Uidx4k2D39Y439,1750382307,2025-06-20T01:18:27,0.00000503,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88520986,88520996,So11111111111111111111111111111111111111111,9,1.0
5aN8mnrT7rN9hNHREgS6VuUwpTLDTEXzEEPr1jvQDepksd9pa9X9u1q9UiSUqacvvXeZmwJDQcKdQDTiPGQcMjau,1750382307,2025-06-20T01:18:27,0.00000503,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,10,88520976,88520986,So11111111111111111111111111111111111111111,9,1.0
3ZJST1LMrzGw8G4LdtqpCpUJgDqdNUGDhaVCw7XVVHTL3hdAw2N7W6XVAYAGf4vaF6omn7EpDJdPCc2e9GqRMTuw,1750382286,2025-06-20T01:18:06,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88520975,88520976,So11111111111111111111111111111111111111111,9,1.0
3L1jx5W5JaoqQoka9RYXXroghL5Eh943fkyU1tcyqJLRGL4xB24ueeW1tBKtv8LM4eMmn5EvG9saZftgaK2rBqqb,1750382272,2025-06-20T01:17:52,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88520974,88520975,So11111111111111111111111111111111111111111,9,1.0
2XeeA7qpbhHfkom1ePvz3xgnFVP4mvoLPAX5ENxuh3FSgBoTxqaYVhrYowhHuBqmPby1UEfnN9zeEFDYwBuxbW1z,1750382252,2025-06-20T01:17:32,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88520973,88520974,So11111111111111111111111111111111111111111,9,1.0
4K5NoBtcBSG8mK95d7PGurz11iw5ttrb4qfX6AmBa4pLQqRQZh5nyqnfM7XwPm7BynRV4WtoEPtMe4B8wiqdmunn,1750382252,2025-06-20T01:17:32,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88520972,88520973,So11111111111111111111111111111111111111111,9,1.0
2vcTidMcx1AGkbdX3dtknym98bYaDNDfJJdxztQnr95KJ8NfXLxz6cEvs5ogqeSC4WBME6F7coWdqqh1RiUVbLhT,1750382250,2025-06-20T01:17:30,0.000025683,EnsvDmjPdTvkavTaGKdo1Lpi8CBJQKvCSgDiKg2Y7PZ4,dec,1,1,0,6XNQjvzQTWTo2ovJDEB2q4SZHUaKHCj1VBHnKTy6pjyL,0,1.0
2vcTidMcx1AGkbdX3dtknym98bYaDNDfJJdxztQnr95KJ8NfXLxz6cEvs5ogqeSC4WBME6F7coWdqqh1RiUVbLhT,1750382250,2025-06-20T01:17:30,0.000025683,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,25683,88546655,88520972,So11111111111111111111111111111111111111111,9,1.0
3gjKrfgCRbHrUGmRX4hBmzCdcjKnsaomm3MnNX2NdBJZtAjBuQwznmMQNvXjbbeA2ogKEbhHdQavV6Gkt1jToGwd,1749774356,2025-06-13T00:25:56,0.000018726,5x4PkcEC2L4KJuoM6YHTjjTiPrK6fBT1vHqVQ9LtPvhE,dec,1,1,0,9hzwfiCxJYq1GkAyZYFGVrvXCaReFwVWiJSskRBE5E5d,0,1.0
3gjKrfgCRbHrUGmRX4hBmzCdcjKnsaomm3MnNX2NdBJZtAjBuQwznmMQNvXjbbeA2ogKEbhHdQavV6Gkt1jToGwd,1749774356,2025-06-13T00:25:56,0.000018726,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,18726,88565381,88546655,So11111111111111111111111111111111111111111,9,1.0
3JxtddJ6LKYhGMkNDU32DoEDkeadPaJWvvbvEeLSqn2bvxL8gJom9JP4sjSEmnGoigE9EWcaVSdizZL3Z7y1Jprh,1749774304,2025-06-13T00:25:04,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88565380,88565381,So11111111111111111111111111111111111111111,9,1.0
26ZFJ4g6KGzxtrVU1zRRSb9GTNmiJ4366b9H7h6eR6JY6W6qouUrtykqHzuDghq1krtNKZNUW8qfmiNvjjjK6VQz,1749774265,2025-06-13T00:24:25,0.000026233,AGd9C92ATnhdxoB67wug3TTzoYHekoDDEHS57Spoxr2e,dec,1,1,0,BQy2MwMwssW7AQo3kEgniTLA58NSx43YNzqeeqsTisBj,0,1.0
26ZFJ4g6KGzxtrVU1zRRSb9GTNmiJ4366b9H7h6eR6JY6W6qouUrtykqHzuDghq1krtNKZNUW8qfmiNvjjjK6VQz,1749774265,2025-06-13T00:24:25,0.000026233,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,dec,26233,88591613,88565380,So11111111111111111111111111111111111111111,9,1.0
5ccAEGLL9CAwPWmwDypthP54x5pW4ozJs5PVjV1r1hxbb3j8PqcbUFC7uN66cztvLgMcAfMYwNn6fxDarSLfd9db,1749764437,2025-06-12T21:40:37,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88591612,88591613,So11111111111111111111111111111111111111111,9,1.0
41xK8jMmcNemftHX3Acf8pNCsm3FDk1GGT1YujTE2ZYF2rptSwjiEUPC3MNSg9TRcPf83EmoEzGA9d1qArbUhAuL,1749764420,2025-06-12T21:40:20,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88591611,88591612,So11111111111111111111111111111111111111111,9,1.0
36xk4BJRsha3SL5x2SyycyJT1PXzNxbv1xPCQMsTcEv6S83fFpxXdvQQQKUK6df1N8CUQ7q7Vzg1RRkWT7x4KUwR,1749764420,2025-06-12T21:40:20,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88591610,88591611,So11111111111111111111111111111111111111111,9,1.0
3jkErtUfiiTELwFFxEno368tWZFRjpypMtVCnheUPMejjLhxxuhJnoNhFaNzgy2oeTiXXXLQMcEJetRvrfGqxT2j,1749764419,2025-06-12T21:40:19,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88591609,88591610,So11111111111111111111111111111111111111111,9,1.0
PV7qSfdeyd4Zd2qq8ohVZPc5zbCkhx6rbrdseCYJA8mM3NCFxDLUMHXYuVyPuUxgeMNYYC58TNMYvdisafJpq4k,1749764419,2025-06-12T21:40:19,0.000005,62DpHkt3h7r6CJECjtRQUoMnm3SJxUTzF5kNUGjs2325,inc,1,88591608,88591609,So11111111111111111111111111111111111111111,9,1.0
